timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,predicted_social_volume
2025-05-28 09:03:27,avalanche-2,22.931834510728464,0.05346212668944364,447905006.8476423,0.0015561552914264353,0.5,0.0,0.12180135399103165
2025-05-28 10:03:27,avalanche-2,22.929096090289036,0.05271596485170356,447905006.8476423,-0.0027384204394275712,0.5,0.0,0.12180135399103165
2025-05-28 11:03:27,avalanche-2,22.930616009316058,0.05287627417790462,447905006.8476423,0.001519919027025196,0.5,0.0,0.12180135399103165
2025-05-28 12:03:27,avalanche-2,22.930153046091597,0.053369977569189014,447905006.8476423,-0.00046296322446124803,0.5,0.0,0.12180135399103165
2025-05-28 13:03:27,avalanche-2,22.930111255983043,0.05328159214069848,447905006.8476423,-4.179010855288823e-05,0.5,0.0,0.12180135399103165
2025-05-28 14:03:27,avalanche-2,22.930726183112846,0.053033197640500275,447905006.8476423,0.0006149271298053805,0.5,0.0,0.12180135399103165
2025-05-28 15:03:27,avalanche-2,22.929808568657776,0.050274464421062495,447905006.8476423,-0.0009176144550752951,0.5,0.0,0.12180135399103165
2025-05-28 16:03:27,avalanche-2,22.931572348881012,0.052860069992979875,447905006.8476423,0.001763780223238669,0.5,0.0,0.12180135399103165
2025-05-28 17:03:27,avalanche-2,22.92890844908249,0.052475469988724786,447905006.8476423,-0.002663899798523559,0.5,0.0,0.12180135399103165
2025-05-28 18:03:27,avalanche-2,22.930419919991504,0.052684739123279443,447905006.8476423,0.0015114709090195788,0.5,0.0,0.12180135399103165
2025-05-28 19:03:27,avalanche-2,22.930074828266306,0.05269214640172813,447905006.8476423,-0.00034509172520508,0.5,0.0,0.12180135399103165
2025-05-28 20:03:27,avalanche-2,22.932289415598447,0.05236279742852036,447905006.8476423,0.002214587332146536,0.5,0.0,9.322065353393555
2025-05-28 21:03:27,avalanche-2,22.930891694467228,0.051223235359743546,447905006.8476423,-0.0013977211312209902,0.5,0.0,7.603750228881836
2025-05-28 22:03:27,avalanche-2,22.9306513944688,0.05354824332402361,447905006.8476423,-0.00024029999843335758,0.5,0.0,6.903563022613525
2025-05-28 23:03:27,avalanche-2,22.929919389232946,0.05243368322371313,447905006.8476423,-0.0007320052358509344,0.5,0.0,7.038171291351318
2025-05-28 00:00:00,binance-bridged-usdt-bnb-smart-chain,1.000016120556879,8.423052309839518e-05,502251992.2791492,-1.1801186914781603e-05,0.5,0.5,0.0
2025-05-28 01:00:00,binance-bridged-usdt-bnb-smart-chain,1.000004548432055,7.376649054410745e-05,502251992.2791492,-1.1572124823999719e-05,0.5,0.5,0.0
2025-05-28 02:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000118065946295,6.631443937831657e-05,502251992.2791492,7.258162574494964e-06,0.5,0.5,0.0
2025-05-28 03:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000052751930835,6.698421351296903e-05,502251992.2791492,-6.531401546043814e-06,0.5,0.5,0.0
2025-05-28 04:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000082667087802,7.747044137079679e-05,502251992.2791492,2.9915156967286193e-06,0.5,0.5,0.0
2025-05-28 05:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000153131094331,8.340122469397683e-05,502251992.2791492,7.046400652901408e-06,0.5,0.5,0.0
2025-05-28 06:00:00,binance-bridged-usdt-bnb-smart-chain,0.9999998559415976,6.430463960959914e-05,502251992.2791492,-1.545716783551754e-05,0.5,0.5,0.0
2025-05-28 07:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000267666457168,6.269922612852409e-05,502251992.2791492,2.691070411907859e-05,0.5,0.5,0.0
2025-05-28 08:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000145975051575,5.899385015835894e-05,502251992.2791492,-1.2169140558981883e-05,0.5,0.5,0.0
2025-05-28 09:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000093289292482,6.922337164209633e-05,502251992.2791492,-5.26857590933405e-06,0.5,0.5,0.0
2025-05-28 10:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000143407802013,6.319158321212891e-05,502251992.2791492,5.0118509528673806e-06,0.5,0.5,0.0
2025-05-28 11:00:00,binance-bridged-usdt-bnb-smart-chain,1.00003091939379,6.869273130667315e-05,502251992.2791492,1.657861358871804e-05,0.5,0.5,0.0
2025-05-28 12:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000175977489703,5.839609906053222e-05,502251992.2791492,-1.3321644819632717e-05,0.5,0.5,0.0
2025-05-28 13:00:00,binance-bridged-usdt-bnb-smart-chain,0.9999985166465167,7.167205520507466e-05,502251992.2791492,-1.9081102453588628e-05,0.5,0.5,0.0
2025-05-28 14:00:00,binance-bridged-usdt-bnb-smart-chain,1.000017558150373,7.240408891031606e-05,502251992.2791492,1.9041503856187526e-05,0.5,0.5,0.0
2025-05-28 15:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000069202997115,7.458438442725144e-05,502251992.2791492,-1.0637850661256997e-05,0.5,0.5,0.0
2025-05-28 16:00:00,binance-bridged-usdt-bnb-smart-chain,0.999999978894587,6.679375475933929e-05,502251992.2791492,-6.941405124689659e-06,0.5,0.5,0.0
2025-05-28 17:00:00,binance-bridged-usdt-bnb-smart-chain,0.9999993756535885,6.177026513690805e-05,502251992.2791492,-6.03240998409138e-07,0.5,0.5,0.0
2025-05-28 18:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000129681910566,7.789667667707145e-05,502251992.2791492,1.3592537467856936e-05,0.5,0.5,0.0
2025-05-28 19:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000136754561728,6.532252689513211e-05,502251992.2791492,7.072651165196398e-07,0.5,0.5,0.0
2025-05-28 20:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000167885577766,6.94050455779989e-05,502251992.2791492,3.113101603637869e-06,0.5,0.5,0.0
2025-05-28 21:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000128529862529,7.909666105809164e-05,502251992.2791492,-3.9355715235522835e-06,0.5,0.5,0.0
2025-05-28 22:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000123074829574,6.782175336336521e-05,502251992.2791492,-5.45503295412697e-07,0.5,0.5,0.0
2025-05-28 23:00:00,binance-bridged-usdt-bnb-smart-chain,1.0000148784456646,8.307317688876378e-05,502251992.2791492,2.570962707186819e-06,0.5,0.5,0.0
2025-05-28 00:03:41,binancecoin,680.2452772847107,0.36331859005209344,752351007.2481467,-0.016837652277049527,0.5,0.0,0.0
2025-05-28 01:03:41,binancecoin,680.2388664303278,0.33241125040802744,752351007.2481467,-0.006410854382984325,0.5,0.0,0.0
2025-05-28 02:03:41,binancecoin,680.1916749714038,0.3149206414089801,752351007.2481467,-0.0471914589238213,0.5,0.0,0.0
2025-05-28 03:03:41,binancecoin,680.210953950196,0.3140250130770887,752351007.2481467,0.01927897879211514,0.5,0.0,0.0
2025-05-28 04:03:41,binancecoin,680.2019388064341,0.31840099997717713,752351007.2481467,-0.009015143762012486,0.5,0.0,0.0
2025-05-28 05:03:41,binancecoin,680.2203537922865,0.28123555564628905,752351007.2481467,0.01841498585251884,0.5,0.0,0.0
2025-05-28 06:03:41,binancecoin,680.1926914230718,0.2517746671784617,752351007.2481467,-0.027662369214874617,0.5,0.0,0.0
2025-05-28 07:03:41,binancecoin,680.1964789249333,0.25580253083830257,752351007.2481467,0.0037875018616273337,0.5,0.0,0.0
2025-05-28 08:03:41,binancecoin,680.219033775698,0.2565334270203485,752351007.2481467,0.022554850764759066,0.5,0.0,0.0
2025-05-28 09:03:41,binancecoin,680.2052348370052,0.22699533085227622,752351007.2481467,-0.013798938692862067,0.5,0.0,0.0
2025-05-28 10:03:41,binancecoin,680.1967089675047,0.25204368510121034,752351007.2481467,-0.00852586950056093,0.5,0.0,0.0
2025-05-28 11:03:41,binancecoin,680.1647271130895,0.21452787476495458,752351007.2481467,-0.0319818544151326,0.5,0.0,0.0
2025-05-28 12:03:41,binancecoin,680.1493322049458,0.1971223633836688,752351007.2481467,-0.015394908143762223,0.5,0.0,0.0
2025-05-28 13:03:41,binancecoin,680.1266890385382,0.18536864391125274,752351007.2481467,-0.02264316640752895,0.5,0.0,0.0
2025-05-28 14:03:41,binancecoin,680.1367786820077,0.13830250530192112,752351007.2481467,0.010089643469427756,0.5,0.0,0.0
