timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 03:00:00,chainlink,13.7310247973351,439188310.0433413,95.0,6.869877815247
2025-04-02 04:00:00,chainlink,13.7541485890883,429852910.6782763,95.0,6.869877815247
2025-04-02 05:00:00,chainlink,13.685101727933716,443866035.1471095,95.0,6.869877815247
2025-04-02 06:00:00,chainlink,13.443316527050891,459633162.0548124,95.0,6.869877815247
2025-04-02 07:00:00,chainlink,13.451506794449138,463861089.2414132,95.0,6.869877815247
2025-04-02 08:00:00,chainlink,13.389186483887055,521417702.2801278,95.0,6.869877815247
2025-04-02 09:00:00,chainlink,13.500155423608971,512656851.3430949,95.0,6.869877815247
2025-04-02 10:00:00,chainlink,13.602912254071294,520758703.0280061,95.0,6.869877815247
2025-04-02 11:00:00,chainlink,13.528542704552438,522564906.15391225,95.0,6.869877815247
2025-04-02 12:00:00,chainlink,13.509207555452452,510039372.5269505,95.0,6.869877815247
2025-04-02 13:00:00,chainlink,13.537942489564015,518987730.177002,95.0,6.869877815247
2025-04-02 14:00:00,chainlink,13.564378996678212,535542759.7364407,95.0,6.869877815247
2025-04-02 15:00:00,chainlink,13.635485787959857,506839459.770173,95.0,6.869877815247
2025-04-02 16:00:00,chainlink,14.065851758146673,592188788.137944,95.0,6.869877815247
2025-04-02 17:00:00,chainlink,14.04060019746601,607118967.0497766,95.0,6.869877815247
2025-04-02 18:00:00,chainlink,13.828722581304955,613404529.5904087,95.0,6.869877815247
2025-04-02 19:00:00,chainlink,13.918578444851228,609824923.33223,95.0,6.869877815247
2025-04-02 20:00:00,chainlink,13.918578444851228,609824923.33223,95.0,6.869877815247
2025-04-02 21:00:00,chainlink,13.918578444851228,609824923.33223,95.0,6.869877815247
2025-04-02 22:00:00,chainlink,13.918578444851228,609824923.33223,95.0,6.869877815247
2025-04-02 23:00:00,chainlink,13.918578444851228,609824923.33223,95.0,6.869877815247
2025-04-02 00:00:00,monero,216.76506531289368,59918683.87564247,75.0,8.024766743183
2025-04-02 01:00:00,monero,216.83358992619247,60645114.37820521,75.0,8.024766743183
2025-04-02 02:00:00,monero,218.2163882774833,61594846.813277006,75.0,8.024766743183
2025-04-02 03:00:00,monero,218.12827573309931,61245400.49036408,75.0,8.024766743183
2025-04-02 04:00:00,monero,219.24778089235363,61705054.85155407,75.0,8.024766743183
2025-04-02 05:00:00,monero,218.39474240305327,62729077.888253234,75.0,8.024766743183
2025-04-02 06:00:00,monero,216.9651334207587,63524238.54790706,75.0,8.024766743183
2025-04-02 07:00:00,monero,216.2922064359269,63463242.55399721,75.0,8.024766743183
2025-04-02 08:00:00,monero,214.83193028160727,63928110.31388445,75.0,8.024766743183
2025-04-02 09:00:00,monero,214.54327528427655,65295438.48547169,75.0,8.024766743183
2025-04-02 10:00:00,monero,214.9812881951492,66908015.67759984,75.0,8.024766743183
2025-04-02 11:00:00,monero,216.50036657343827,67893051.15951754,75.0,8.024766743183
2025-04-02 12:00:00,monero,214.6384029194616,68528365.1790245,75.0,8.024766743183
2025-04-02 13:00:00,monero,215.88858385142333,70457051.16632566,75.0,8.024766743183
